,Food Item ID,"Country, region",Foodname in ,Foodname in English,Processing,Scientific name,Season,Other,n,Comments on data processing/methods,Publication year,BiblioID,Compiler ID,Latest version of revision,EDIBLE,ENERC(kJ) (original),ENERC(kcal) (original),WATER(g),DM(g),XN,NT(g),PROTCNT(g),PROTCNP(g),PROT-(g),FAT(g),FATCE(g),FAT-(g),FASAT(g),FAMS(g),FAPU(g),CHOAVLDF(g),CHOAVL(g),CHOAVLM(g),CHOCDF(g),CHO-(g),SUGAR(g),SUGRD(g),FIBTG(g),FIBAD(g),FIBND(g),FIBC(g),FIB-(g),NSP(g),FIBINS(g),FIBSOL(g),CELLU(g),HEMCEL(g),LIGN(g),ASH(g),CA(mg),CLD(mg),CO(mcg),CR(mcg),CU(mg),FE(mg),K(mg),MG(mg),MN(mg),NA(mg),NI(mcg),P(mg),S(mg),SE(mcg),ZN(mg),AL(mcg),PB(mcg),NITRA(mg),VITA_RAE(mcg),VITA(mcg),VITA-(mcg),CARTBEQ(mcg),CAROT(mcg),CARTA(mcg),CARTB(mcg),CARTBCIS(mcg),CARTG(mcg),CRYPX(mcg),CRYPXB(mcg),LYCPN(mcg),LUTN(mcg),NEOX(mcg),NEUROSP(mcg),VIOLX(mcg),ZEA(mcg),CARTOID(mcg),TOCPHA(mg),THIA(mg),RIBF(mg),NIAEQ(mg),NIA(mg),NIATRP(mg),NIA-(mg),FOL-(mcg),VITC(mg),ASCL(mg),ASCDL(mg),VITC-(mg),TRES(g),XYLS(g),MANTL(mg),F14D0(g),F15D0(g),F16D0(g),F17D0(g),F18D0(g),F20D0(g),F22D0(g),F24D0(g),F14D1(g),F16D1(g),F16D1CN7(g),F18D1N9(g),F18D1CN7(g),F18D1(g),F20D1CN11(g),F20D1(g),F22D1(g),F18D2CN6(g),F18D2N6(g),F20D2N6(g),F18D3N3(g),F18D3CN3(g),F20D3N6(g),F18D4N3(g),F20D4N6(g),F22D4N6(g),F20D5N3(g),F22D5N3(g),F22D6N3(g),F22D6CN3(g),AAT18(mg),ALA(mg),ARG(mg),ASP(mg),CYS(mg),CYSTE(mg),GLU(mg),GLY(mg),HIS(mg),ILE(mg),LEU(mg),LYS(mg),MET(mg),PHE(mg),PRO(mg),SER(mg),THR(mg),TRP(mg),TYR(mg),VAL(mg),MALAC(mg),OXALAC(mg),PHYTCPPI(mg),PHYTCPPD(mg),PHYTCPP(mg),PHYTC-(mg),PPI(mg),PPD(mg),PP-(mg),XP,IP3(mg),IP4(mg),IP5(mg),IP6(mg),IP5_A_IP6 (mg),IP4_A_IP5_A_IP6(mg),IPSUM (mg),PHYT-,CAFFAC(mg),KAEMF(mcg),CHLRAC(mg),CINAC(mg),ELLAC(mg),GALAAC(mg),KAEMF(mcg).1,NARING(mcg),PCHOUAC(mg),QUERCE(mcg),VANAC(mg),ISOHA(mcg),TAN(mg),SAPON(mg),CYAN(mcg),FLAVD(mcg),PH,Unnamed: 185,Unnamed: 186,Unnamed: 187,Unnamed: 188,Unnamed: 189,Unnamed: 190,Unnamed: 191,Unnamed: 192,Unnamed: 193,Unnamed: 194,Unnamed: 195,Unnamed: 196,Unnamed: 197,Unnamed: 198,Unnamed: 199,Unnamed: 200,Unnamed: 201,Unnamed: 202,Unnamed: 203,Unnamed: 204,Unnamed: 205,Unnamed: 206,Unnamed: 207,Unnamed: 208,Unnamed: 209,Unnamed: 210,Unnamed: 211,Unnamed: 212,Unnamed: 213,Unnamed: 214,Unnamed: 215,Unnamed: 216,Unnamed: 217,Unnamed: 218,Unnamed: 219,Unnamed: 220,Unnamed: 221,Unnamed: 222,Unnamed: 223,Unnamed: 224,Unnamed: 225,Unnamed: 226,Unnamed: 227,Unnamed: 228,Unnamed: 229,Unnamed: 230,Unnamed: 231,Unnamed: 232,Unnamed: 233,Unnamed: 234,Unnamed: 235,Unnamed: 236,Unnamed: 237,Unnamed: 238,Unnamed: 239,Unnamed: 240,Unnamed: 241,Unnamed: 242,Unnamed: 243,Unnamed: 244,Unnamed: 245
95,500448.0,"Brazil (South), Sao Paulo, Campinas",,"Chinese cabbage, dried",d,Brassica chinensis,,Raw leaves were washed and then dried,5,,,ve17,KE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,0.04,0.2,228,13,0.05,5,,,,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,500449.0,"Brazil (South), Sao Paulo, Campinas",,"Chinese cabbage, dried",d,Brassica chinensis,,"Raw leaves were washed, dried and then cooked under dry heat",5,,,ve17,KE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,0.04,0.22,256,14,0.2,5,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,500450.0,"Brazil (South), Sao Paulo, Campinas",,"Cabbage, dried",d,Brassica oleracea var. capitata,,Raw leaves were washed and then dried,5,,,ve17,KE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,0.05,0.14,266,14,0.2,3,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,500451.0,"Brazil (South), Sao Paulo, Campinas",,"Cabbage, dried",d,Brassica oleracea var. capitata,,"Raw leaves were washed, dried and then cooked under dry heat",5,,,ve17,KE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,0.04,0.16,275,15,0.2,3,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,500452.0,"Brazil (South), Sao Paulo, Campinas",,"Spinach substitute, dried",r,Tetragonia expansa,,Raw leaves were washed and then dried,5,,,ve17,KE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,,,,0.05,1,537,55,1,94,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,500453.0,"India, New Delhi",Pusa kiran,"Amaranth, raw",r,Amaranthus tricolor,,,3,,,ve18,KE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979,,,,,,,,,,,,,,,,,,,,,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,500454.0,"India, New Delhi",Pusa kiran,"Amaranth, blanched in water",p,Amaranthus tricolor,,,3,,,ve18,KE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6780,,,,,,,,,,,,,,,,,,,,,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,500455.0,"India, New Delhi",Pusa kiran,"Amaranth, blanched",p,Amaranthus tricolor,,Blanched in plain water followed by potassium metabisulphite dip for 1 min,3,,,ve18,KE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8810,,,,,,,,,,,,,,,,,,,,,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,500456.0,"India, New Delhi",Pusa kiran,"Amaranth, blanched in saltwater",p,Amaranthus tricolor,,,3,,,ve18,KE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7150,,,,,,,,,,,,,,,,,,,,,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,500457.0,"India, New Delhi",Pusa kiran,"Amaranth, blanched",p,Amaranthus tricolor,,Blanched in plain water containing salt followed by KMS dip for 1 min ,3,,,ve18,KE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7740,,,,,,,,,,,,,,,,,,,,,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,500458.0,"India, New Delhi",Pusa kiran,"Amaranth, blanched",p,Amaranthus tricolor,,"Blanched in mixture of sodiumbicarbonate, magnesium oxide and KMS at (%C for times ranging from 30 secs - 180 secs ",3,,,ve18,KE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6660,,,,,,,,,,,,,,,,,,,,,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,500459.0,"India, New Delhi",Pusa kiran,"Amaranth, dried (sun)",d,Amaranthus tricolor,,,3,,,ve18,KE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030,,,,,,,,,,,,,,,,,,,,,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,500460.0,"India, New Delhi",Pusa kiran,"Amaranth, dried (solar)",d,Amaranthus tricolor,,,3,,,ve18,KE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180,,,,,,,,,,,,,,,,,,,,,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,500461.0,"India, New Delhi",Pusa kiran,"Amaranth, dried (shade)",d,Amaranthus tricolor,,,3,,,ve18,KE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1330,,,,,,,,,,,,,,,,,,,,,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,500462.0,"India, New Delhi",Pusa kiran,"Amaranth, dried (cabinet)",d,Amaranthus tricolor,,Cabinet (65C),3,,,ve18,KE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3130,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,500463.0,"India, New Delhi",Pusa kiran,"Amaranth, dried (low temperature)",d,Amaranthus tricolor,,Low temperature (30C),3,,,ve18,KE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2730,,,,,,,,,,,,,,,,,,,,,131.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,500464.0,"India, Mysore, Manasagangotri",,"Amaranth, raw",r,Amaranthus gangeticus ,,"Cleaned and washed, cut into small pieces on a wooden chopping board",4,,,ve21,KE,1.0,,,,86.4,,,,,,,,,,,,,,,,,,,,,,,,8.44,,,,,,,,,,,,,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,500465.0,"India, Mysore, Manasagangotri",,"Amaranth, cooked",p,Amaranthus gangeticus ,,"Cleaned and washed, cut into small pieces on a wooden chopping board - Cooked in an steel vessel using an open pan method for 26 mins in 350ml water until soft to touch",4,,,ve21,KE,1.0,,,,79.1,,,,,,,,,,,,,,,,,,,,,,,,9.1,,,,,,,,,,,,,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,500466.0,"India, Mysore, Manasagangotri",,"Amaranth, cooked",p,Amaranthus gangeticus ,,"Cleaned and washed, cut into small pieces on a wooden chopping board - Cooked in an iron vessel using an open pan method for 23 mins in 350ml water until soft to touch",4,,,ve21,KE,1.0,,,,82.7,,,,,,,,,,,,,,,,,,,,,,,,9.02,,,,,,,,,,,,,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,500467.0,"India, Mysore, Manasagangotri",,"Amaranth, cooked",p,Amaranthus gangeticus ,,"Cleaned and washed, cut into small pieces on a wooden chopping board - Cooked in an aluminium vessel using an open pan method for 25 mins in 450ml water until soft to touch",4,,,ve21,KE,1.0,,,,83,,,,,,,,,,,,,,,,,,,,,,,,9.35,,,,,,,,,,,,,11.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,500468.0,"India, Mysore, Manasagangotri",Kilkeerai,"Green leafy vegetable, raw",r,Amaranthus tricolor,,"Cleaned and washed, cut into small pieces on a wooden chopping board ",4,,,ve21,KE,1.0,,,,90.2,,,,,,,,,,,,,,,,,,,,,,,,5.9,,,,,,,,,,,,,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,500469.0,"India, Mysore, Manasagangotri",Kilkeerai,"Green leafy vegetable, cooked",p,Amaranthus tricolor,,"Cleaned and washed, cut into small pieces on a wooden chopping board - Cooked in an steel vessel using an open pan method for 52 mins in 350ml water until soft to touch",4,,,ve21,KE,1.0,,,,91.4,,,,,,,,,,,,,,,,,,,,,,,,6.72,,,,,,,,,,,,,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,500470.0,"India, Mysore, Manasagangotri",Kilkeerai,"Green leafy vegetable, cooked",p,Amaranthus tricolor,,"Cleaned and washed, cut into small pieces on a wooden chopping board - Cooked in an iron vessel using an open pan method for 37 mins in 300ml water until soft to touch",4,,,ve21,KE,1.0,,,,90.2,,,,,,,,,,,,,,,,,,,,,,,,6.52,,,,,,,,,,,,,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,500471.0,"India, Mysore, Manasagangotri",Kilkeerai,"Green leafy vegetable, cooked",p,Amaranthus tricolor,,"Cleaned and washed, cut into small pieces on a wooden chopping board - Cooked in an aluminium vessel using an open pan method for 41 mins in 300ml water until soft to touch",4,,,ve21,KE,1.0,,,,91.3,,,,,,,,,,,,,,,,,,,,,,,,6.61,,,,,,,,,,,,,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,500472.0,"India, Mysore, Manasagangotri",Shepu,"Green leafy vegetable, raw",r,Peucedanum graveolens,,"Cleaned and washed, cut into small pieces on a wooden chopping board ",4,,,ve21,KE,1.0,,,,89.8,,,,,,,,,,,,,,,,,,,,,,,,5.65,,,,,,,,,,,,,3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,500473.0,"India, Mysore, Manasagangotri",Shepu,"Green leafy vegetable, cooked",p,Peucedanum graveolens,,"Cleaned and washed, cut into small pieces on a wooden chopping board - Cooked in an steel vessel using an open pan method for 51 mins in 200ml water until soft to touch",4,,,ve21,KE,1.0,,,,87.6,,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,3.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,500474.0,"India, Mysore, Manasagangotri",Shepu,"Green leafy vegetable, cooked",p,Peucedanum graveolens,,"Cleaned and washed, cut into small pieces on a wooden chopping board - Cooked in an iron vessel using an open pan method for 44 mins in 200ml water until soft to touch",4,,,ve21,KE,1.0,,,,83.1,,,,,,,,,,,,,,,,,,,,,,,,6.62,,,,,,,,,,,,,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,500475.0,"India, Mysore, Manasagangotri",Shepu,"Green leafy vegetable, cooked",p,Peucedanum graveolens,,"Cleaned and washed, cut into small pieces on a wooden chopping board - Cooked in an aluminium vessel using an open pan method for 46 mins in 400ml water until soft to touch",4,,,ve21,KE,1.0,,,,87.7,,,,,,,,,,,,,,,,,,,,,,,,6.85,,,,,,,,,,,,,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,500476.0,"India, Pune",,"Shepu leaves, cooked",p,Peucedanum graveolens,,"Cleaned and traditionally cooked via either method I - shallow fried using onions, chilli, salt and oil OR method II - In a curry using gram flour tamarind juice (Jaggery)",2,,,ve22,KE,1.0,,655,156,61.2,,,,,,2.8,,,1.5,,,,,,,,,,,,,,,,,,,,,,1.1,,,,,0.032,2.366,,,,,,,,,1.645,,,,,,,,,,2240,,,,,,,,,,,,,0.043,0.017,,,,,17,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,500477.0,"India, Pune",,"Mint, raw",r,Mentha spicata,,,2,,,ve22,KE,1.0,,255,61,84.9,,,,,,1.7,,,0.9,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,0.02,0.84,,,,,,,,,0.323,,,,,,,,,,1520,,,,,,,,,,,,,0.018,0.004,,,,,15,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,500478.0,"India, Pune",,"Spinach, cooked",p,Spinacea oleracea,,"Cleaned and traditionally cooked via either method I - shallow fried using onions, chilli, salt and oil OR method II - In a curry using gram flour tamarind juice (Jaggery)",2,,,ve22,KE,1.0,,680,162,59.9,,,,,,7.7,,,1.8,,,,,,,,,,,,,,,,,,,,,,1,,,,,0.03,0.797,,,,,,,,,0.864,,,,,,,,,,3880,,,,,,,,,,,,,0.072,0.01,,,,,42,,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,500479.0,"India, Pune",,"Radish leaves, cooked",p,Raphanus sativus,,"Cleaned and traditionally cooked via either method I - shallow fried using onions, chilli, salt and oil OR method II - In a curry using gram flour tamarind juice (Jaggery)",2,,,ve22,KE,1.0,,250,60,85.2,,,,,,2.4,,,1.5,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,0.007,0.417,,,,,,,,,0.364,,,,,,,,,,4000,,,,,,,,,,,,,0.025,0.004,,,,,7,,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,500480.0,"India, Pune",Ambat chuka,"Green leafy vegetable, cooked",p,Rumex vasicarius,,"Cleaned and traditionally cooked via either method I - shallow fried using onions, chilli, salt and oil OR method II - In a curry using gram flour tamarind juice (Jaggery)",2,,,ve22,KE,1.0,,358,86,79.2,,,,,,2.6,,,2.9,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,0.012,0.321,,,,,,,,,0.287,,,,,,,,,,3120,,,,,,,,,,,,,0.01,0.01,,,,,38,,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,500481.0,"India, Pune",,"Cauliflower, cooked",p,Brassica oleracea,,"Cleaned and traditionally cooked via either method I - shallow fried using onions, chilli, salt and oil OR method II - In a curry using gram flour tamarind juice (Jaggery)",2,,,ve22,KE,1.0,,172,41,89.9,,,,,,1.4,,,2.2,,,,,,,,,,,,,,,,,,,,,,1,,,,,0.007,1.383,,,,,,,,,0.108,,,,,,,,,,1080,,,,,,,,,,,,,0.032,0.003,,,,,9,,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
